League;Gender;Country;Season;Match_Date;Matchweek;Home_Team;Home_Formation;Home_Score;Home_xG;Home_Goals;Home_Yellow_Cards;Home_Red_Cards;Away_Team;Away_Formation;Away_Score;Away_xG;Away_Goals;Away_Yellow_Cards;Away_Red_Cards;Game_URL;Team;Home_Away;Min;Gls;Ast;PK;PKatt;Sh;SoT;CrdY;CrdR;Touches;Press;Tkl;Int;Blocks;xG_Expected;npxG_Expected;xA_Expected;SCA_SCA;GCA_SCA;Cmp_Passes;Att_Passes;Cmp_percent_Passes;Prog_Passes;Carries_Carries;Prog_Carries;Succ_Dribbles;Att_Dribbles;Cmp_Total;Att_Total;Cmp_percent_Total;TotDist_Total;PrgDist_Total;Cmp_Short;Att_Short;Cmp_percent_Short;Cmp_Medium;Att_Medium;Cmp_percent_Medium;Cmp_Long;Att_Long;Cmp_percent_Long;Ast_1;xA;KP;Final_Third;PPA;CrsPA;Prog;Att;Live_Pass_Types;Dead_Pass_Types;FK_Pass_Types;TB_Pass_Types;Press_Pass_Types;Sw_Pass_Types;Crs_Pass_Types;CK_Pass_Types;In_Corner_Kicks;Out_Corner_Kicks;Str_Corner_Kicks;Ground_Height;Low_Height;High_Height;Left_Body_Parts;Right_Body_Parts;Head_Body_Parts;TI_Body_Parts;Other_Body_Parts;Cmp_Outcomes;Off_Outcomes;Out_Outcomes;Int_Outcomes;Blocks_Outcomes;Tkl_Tackles;TklW_Tackles;Def 3rd_Tackles;Mid 3rd_Tackles;Att 3rd_Tackles;Tkl_Vs_Dribbles;Att_Vs_Dribbles;Tkl_percent_Vs_Dribbles;Past_Vs_Dribbles;Press_Pressures;Succ_Pressures;percent_Pressures;Def 3rd_Pressures;Mid 3rd_Pressures;Att 3rd_Pressures;Blocks_Blocks;Sh_Blocks;ShSv_Blocks;Pass_Blocks;Int_2;Tkl+Int;Clr;Err;Touches_Touches;Def Pen_Touches;Def 3rd_Touches;Mid 3rd_Touches;Att 3rd_Touches;Att Pen_Touches;Live_Touches;Succ_Dribbles_3;Att_Dribbles_4;Succ_percent_Dribbles;Player_NumPl_Dribbles;Megs_Dribbles;Carries_Carries_5;TotDist_Carries;PrgDist_Carries;Prog_Carries_6;Final_Third_Carries;CPA_Carries;Mis_Carries;Dis_Carries;Targ_Receiving;Rec_Receiving;Rec_percent_Receiving;Prog_Receiving;CrdY_7;CrdR_8;2CrdY;Fls_9;Fld_10;Off_11;Crs_12;Int_13;TklW_14;PKwon_15;PKcon_16;OG_17;Recov;Won_Aerial_Duels;Lost_Aerial_Duels;Won_percent_Aerial_Duels;Cup;Cup_Home;Cup_Away
Serie A;M;ITA;2021-2022;2021-12-12;17;Sassuolo;4-2-3-1;2;1,4;"
		
			Domenico Berardi · 63&rsquor; 
		
			Giacomo Raspadori · 69&rsquor; 
		
			Kaan Ayhan · 88&rsquor; 
		
	";1;1;Lazio;04/03/03;1;0,3;"
		
			 Mattia Zaccagni · 6&rsquor;
		
	";2;0;https://fbref.com/en/matches/11d49a69/Sassuolo-Lazio-December-12-2021-Serie-A;Lazio;Away;990;1;1;0;0;6;2;2;0;593;171;19;16;18;0,3;0,3;0,2;10;2;388;474;81,9;28;368;24;12;20;388;474;81,9;7053;2322;155;173;89,6;181;210;86,2;40;69;58;1;0,2;4;19;5;1;28;474;437;37;9;1;69;7;10;0;0;0;0;346;50;78;133;290;22;18;6;388;3;7;15;8;19;11;6;11;2;6;23;26,1;17;171;49;28,7;62;83;26;18;9;0;9;16;35;18;0;593;98;271;283;81;14;558;12;20;60;12;2;368;1679;981;24;5;4;17;8;445;388;87,2;28;2;0;0;12;10;4;10;16;11;0;0;0;71;7;11;38,9;1;0;1
Serie A;M;ITA;2021-2022;2021-12-12;17;Internazionale;03/05/02;4;3;"
		
			Lautaro Martínez · 29&rsquor; 
		
			Alexis Sánchez · 50&rsquor; 
		
			Hakan Çalhano_lu · 66&rsquor; 
		
			Lautaro Martínez · 68&rsquor; 
		
	";1;0;Cagliari;03/05/02;0;0,2;"
		
	";2;0;https://fbref.com/en/matches/c5ba8fd5/Internazionale-Cagliari-December-12-2021-Serie-A;Internazionale;Home;990;4;3;0;1;23;14;1;0;897;93;11;11;9;3,2;2,1;1,9;36;7;731;814;89,8;64;717;68;10;11;731;814;89,8;12890;3973;353;375;94,1;275;295;93,2;82;107;76,6;3;1,9;16;57;16;5;64;814;773;41;14;1;103;20;12;9;2;5;1;631;85;98;155;608;18;13;4;731;2;4;18;12;11;7;4;6;1;5;12;41,7;7;93;29;31,2;26;33;34;9;1;0;8;11;22;6;0;897;58;198;451;305;42;860;10;11;90,9;11;2;717;3571;1695;68;20;4;7;13;786;731;93;64;1;0;0;9;15;2;12;11;7;1;0;0;85;22;15;59,5;1;1;0
Serie A;M;ITA;2021-2022;2021-12-12;17;Internazionale;03/05/02;4;3;"
		
			Lautaro Martínez · 29&rsquor; 
		
			Alexis Sánchez · 50&rsquor; 
		
			Hakan Çalhano_lu · 66&rsquor; 
		
			Lautaro Martínez · 68&rsquor; 
		
	";1;0;Cagliari;03/05/02;0;0,2;"
		
	";2;0;https://fbref.com/en/matches/c5ba8fd5/Internazionale-Cagliari-December-12-2021-Serie-A;Cagliari;Away;990;0;0;0;0;5;2;2;0;380;214;13;19;15;0,2;0,2;0,2;7;0;201;268;75;15;196;17;7;12;201;268;75;4303;1591;75;85;88,2;83;103;80,6;42;72;58,3;0;0,2;4;11;3;2;15;268;232;36;10;0;34;8;4;0;0;0;0;158;34;76;60;169;11;12;4;201;1;4;8;8;13;8;9;1;3;0;11;0;11;214;33;15,4;93;69;52;15;3;0;12;19;32;22;0;380;86;187;145;60;5;344;7;12;58,3;7;1;196;1159;512;17;5;1;11;6;226;201;88,9;15;2;0;0;15;8;2;4;19;8;0;1;0;47;15;22;40,5;0;1;0
Serie A;M;ITA;2021-2022;2021-12-13;17;Roma;03/05/02;2;1,9;"
		
			Chris Smalling · 6&rsquor; 
		
			Roger Ibanez · 56&rsquor; 
		
			Felix Afena-Gyan · 90+3&rsquor; 
		
	";4;1;Spezia;03/05/02;0;0,5;"
		
	";1;0;https://fbref.com/en/matches/33360771/Roma-Spezia-December-13-2021-Serie-A;Roma;Home;989;2;2;0;0;12;5;4;1;659;152;13;19;10;2,1;2,1;1,2;17;2;456;555;82,2;43;451;45;4;14;456;555;82,2;9312;3056;177;204;86,8;186;203;91,6;85;120;70,8;2;1,2;7;34;13;1;43;555;505;50;11;1;71;22;8;9;4;5;0;383;85;87;115;382;14;23;7;456;0;8;12;19;13;8;7;5;1;2;9;22,2;7;152;45;29,6;47;67;38;10;4;0;6;19;32;21;0;659;49;184;361;151;26;611;4;14;28,6;5;1;451;2163;1053;45;7;2;15;11;515;456;88,5;43;4;1;1;13;8;0;8;19;8;0;0;0;80;19;9;67,9;1;1;0
Serie A;M;ITA;2021-2022;2021-12-13;17;Roma;03/05/02;2;1,9;"
		
			Chris Smalling · 6&rsquor; 
		
			Roger Ibanez · 56&rsquor; 
		
			Felix Afena-Gyan · 90+3&rsquor; 
		
	";4;1;Spezia;03/05/02;0;0,5;"
		
	";1;0;https://fbref.com/en/matches/33360771/Roma-Spezia-December-13-2021-Serie-A;Spezia;Away;990;0;0;0;0;8;2;1;0;616;131;20;12;22;0,5;0,5;0,4;12;0;411;505;81,4;31;374;43;7;9;411;505;81,4;7958;2447;170;191;89;162;194;83,5;71;105;67,6;0;0,4;6;24;7;2;31;505;464;41;14;0;67;16;13;4;3;1;0;362;68;75;194;262;20;17;5;411;3;12;19;6;20;9;10;8;2;9;14;64,3;5;131;41;31,3;44;63;24;22;3;0;19;12;32;15;0;616;75;215;307;137;19;575;7;9;77,8;7;0;374;2235;1180;43;10;2;12;11;475;411;86,5;31;1;0;0;8;13;4;13;12;9;0;0;0;77;9;19;32,1;0;1;0
Serie A;M;ITA;2021-2022;2021-12-17;18;Lazio;04/03/03;3;1,5;"
		
			Pedro · 36&rsquor; 
		
			Francesco Acerbi · 75&rsquor; 
		
			Mattia Zaccagni · 81&rsquor; 
		
	";0;0;Genoa;03/05/02;1;0,2;"
		
			 Filippo Melegoni · 86&rsquor;
		
	";3;0;https://fbref.com/en/matches/64553f59/Lazio-Genoa-December-17-2021-Serie-A;Lazio;Home;990;3;3;0;0;11;5;0;0;771;136;15;10;16;1,5;1,5;1,5;18;6;586;677;86,6;29;544;57;14;26;586;677;86,6;10946;3021;251;277;90,6;234;257;91,1;85;112;75,9;3;1,5;10;27;7;2;29;677;632;45;9;1;76;23;13;5;2;1;0;486;95;96;203;412;19;25;10;586;1;5;19;13;15;13;4;7;4;3;11;27,3;8;136;36;26,5;27;71;38;16;1;0;15;10;25;10;0;771;60;230;427;151;29;727;14;26;53,8;14;0;544;2948;1284;57;14;6;11;8;658;586;89,1;29;0;0;0;9;11;1;13;10;13;0;0;0;81;10;11;47,6;0;1;0
Serie A;M;ITA;2021-2022;2021-12-17;18;Lazio;04/03/03;3;1,5;"
		
			Pedro · 36&rsquor; 
		
			Francesco Acerbi · 75&rsquor; 
		
			Mattia Zaccagni · 81&rsquor; 
		
	";0;0;Genoa;03/05/02;1;0,2;"
		
			 Filippo Melegoni · 86&rsquor;
		
	";3;0;https://fbref.com/en/matches/64553f59/Lazio-Genoa-December-17-2021-Serie-A;Genoa;Away;990;1;1;0;0;4;2;3;0;651;162;20;19;15;0,2;0,2;0,2;8;2;469;555;84,5;25;457;31;8;11;469;555;84,5;9124;2234;174;191;91,1;224;249;90;64;93;68,8;1;0,2;4;15;3;0;25;555;517;38;10;0;53;17;8;2;1;0;1;391;67;97;185;325;15;17;6;469;1;10;10;14;20;10;7;10;3;12;26;46,2;14;162;48;29,6;45;84;33;15;3;0;12;19;39;13;0;651;101;306;290;91;9;614;8;11;72,7;8;2;457;2256;1014;31;9;2;11;12;549;469;85,4;25;3;0;0;11;9;1;8;19;10;0;0;0;69;11;10;52,4;1;1;0
Serie A;M;ITA;2021-2022;2021-12-17;18;Salernitana;03/05/02;0;0,7;"
		
	";1;0;Internazionale;03/05/02;5;3,1;"
		
			 Ivan Peri_i_ · 11&rsquor;
		
			 Denzel Dumfries · 33&rsquor;
		
			 Alexis Sánchez · 52&rsquor;
		
			 Lautaro Martínez · 77&rsquor;
		
			 Roberto Gagliardini · 87&rsquor;
		
	";2;0;https://fbref.com/en/matches/41f59620/Salernitana-Internazionale-December-17-2021-Serie-A;Salernitana;Home;990;0;0;0;0;10;2;1;0;466;129;17;22;15;0,7;0,7;0,5;14;0;274;353;77,6;16;238;25;3;11;274;353;77,6;5329;2265;126;151;83,4;100;126;79,4;43;61;70,5;0;0,5;7;19;6;1;16;353;304;49;11;1;53;5;8;3;0;2;0;221;67;65;109;189;18;18;9;274;0;3;11;12;17;12;13;3;1;3;9;33,3;6;129;25;19,4;46;51;32;15;5;0;10;22;39;16;0;466;76;193;200;100;26;419;3;11;27,3;4;0;238;1176;681;25;9;1;9;8;307;274;89,3;16;1;0;0;11;11;1;8;22;12;0;0;0;51;14;18;43,8;1;0;1
Serie A;M;ITA;2021-2022;2021-12-17;18;Salernitana;03/05/02;0;0,7;"
		
	";1;0;Internazionale;03/05/02;5;3,1;"
		
			 Ivan Peri_i_ · 11&rsquor;
		
			 Denzel Dumfries · 33&rsquor;
		
			 Alexis Sánchez · 52&rsquor;
		
			 Lautaro Martínez · 77&rsquor;
		
			 Roberto Gagliardini · 87&rsquor;
		
	";2;0;https://fbref.com/en/matches/41f59620/Salernitana-Internazionale-December-17-2021-Serie-A;Internazionale;Away;990;5;3;0;0;23;8;2;0;785;98;15;12;16;3,1;3,1;2,3;38;6;590;666;88,6;52;591;53;6;9;590;666;88,6;10775;3456;266;290;91,7;241;262;92;78;101;77,2;3;2,3;20;38;18;1;52;666;626;40;11;0;74;18;12;10;1;6;2;528;64;74;169;453;19;14;6;590;0;4;22;9;15;11;8;5;2;7;11;63,6;4;98;47;48;25;51;22;16;5;0;11;12;27;16;0;785;74;245;359;238;45;747;6;9;66,7;6;0;591;2940;1613;53;20;5;12;14;631;590;93,5;52;2;0;0;12;11;0;12;12;11;0;0;0;81;18;14;56,3;0;0;1
Serie A;M;ITA;2021-2022;2021-12-18;18;Atalanta;03/04/03;1;1,3;"
		
			Bryan Cristante (OG) · 45+1&rsquor; 
		
	";1;0;Roma;03/05/02;4;1,2;"
		
			 Tammy Abraham · 1&rsquor;
		
			 Nicolò Zaniolo · 27&rsquor;
		
			 Chris Smalling · 72&rsquor;
		
			 Tammy Abraham · 82&rsquor;
		
	";3;0;https://fbref.com/en/matches/5eeacbbe/Atalanta-Roma-December-18-2021-Serie-A;Atalanta;Home;990;0;0;0;0;17;6;1;0;835;102;30;15;7;1,3;1,3;1,1;26;0;606;704;86,1;56;548;96;13;26;606;704;86,1;10975;3198;268;298;89,9;260;286;90,9;65;94;69,1;0;1,1;14;63;11;5;56;704;654;50;17;1;121;21;16;10;7;3;0;536;88;80;250;398;19;17;10;606;2;3;26;15;30;19;8;16;6;19;27;70,4;8;102;49;48;21;44;37;7;3;0;4;15;45;7;0;835;28;142;450;309;30;786;13;26;50;14;0;548;3427;1913;96;22;4;16;13;697;606;86,9;56;1;0;0;11;18;3;16;15;19;0;0;0;95;16;14;53,3;0;0;0
Serie A;M;ITA;2021-2022;2021-12-18;18;Atalanta;03/04/03;1;1,3;"
		
			Bryan Cristante (OG) · 45+1&rsquor; 
		
	";1;0;Roma;03/05/02;4;1,2;"
		
			 Tammy Abraham · 1&rsquor;
		
			 Nicolò Zaniolo · 27&rsquor;
		
			 Chris Smalling · 72&rsquor;
		
			 Tammy Abraham · 82&rsquor;
		
	";3;0;https://fbref.com/en/matches/5eeacbbe/Atalanta-Roma-December-18-2021-Serie-A;Roma;Away;990;4;2;0;0;8;5;3;0;461;220;25;27;20;1,2;1,2;0,7;10;5;222;294;75,5;22;231;23;7;27;222;294;75,5;4564;2409;89;106;84;83;102;81,4;44;74;59,5;2;0,7;4;16;2;0;22;294;259;35;13;1;40;2;3;0;0;0;0;185;38;71;64;178;18;12;6;222;2;2;12;4;25;15;18;7;0;12;26;46,2;14;220;60;27,3;134;68;18;20;5;0;15;27;52;27;0;461;90;237;186;62;8;425;7;27;25,9;8;0;231;1015;583;23;8;3;13;11;280;222;79,3;22;3;0;0;18;8;2;3;27;15;0;0;1;74;14;16;46,7;0;0;0
Serie A;M;ITA;2021-2022;2021-12-18;18;Bologna;03/05/02;0;0,4;"
		
	";1;0;Juventus;04/03/03;2;1,1;"
		
			 Álvaro Morata · 6&rsquor;
		
			 Juan Cuadrado · 69&rsquor;
		
	";1;0;https://fbref.com/en/matches/b6bfc338/Bologna-Juventus-December-18-2021-Serie-A;Bologna;Home;990;0;0;0;0;11;3;1;0;701;117;18;17;11;0,4;0,4;0,2;16;0;476;581;81,9;42;395;55;7;13;476;581;81,9;8514;2779;227;255;89;181;208;87;61;96;63,5;0;0,2;7;41;14;4;42;581;528;53;20;0;83;8;15;8;4;0;0;424;62;95;177;354;21;17;7;476;0;7;14;13;18;8;6;8;4;6;18;33,3;12;117;37;31,6;35;53;29;11;2;0;9;17;35;16;0;701;54;166;358;226;25;650;7;13;53,8;9;2;395;2259;1083;55;20;3;16;5;557;476;85,5;42;1;0;0;10;18;0;15;17;8;0;0;0;91;9;20;31;0;0;0
Serie A;M;ITA;2021-2022;2021-12-18;18;Bologna;03/05/02;0;0,4;"
		
	";1;0;Juventus;04/03/03;2;1,1;"
		
			 Álvaro Morata · 6&rsquor;
		
			 Juan Cuadrado · 69&rsquor;
		
	";1;0;https://fbref.com/en/matches/b6bfc338/Bologna-Juventus-December-18-2021-Serie-A;Juventus;Away;990;2;1;0;0;11;7;1;0;555;176;9;15;18;1,1;1,1;1,1;21;4;346;435;79,5;22;347;37;8;18;346;435;79,5;6735;2353;157;179;87,7;133;157;84,7;54;90;60;1;1,1;11;18;4;2;22;435;399;36;7;1;62;18;11;3;1;2;0;265;66;104;135;241;17;18;6;346;1;5;17;9;9;5;7;2;0;4;13;30,8;9;176;58;33;87;68;21;18;5;0;13;15;24;25;0;555;79;226;270;104;22;521;8;18;44,4;12;0;347;1918;1041;37;17;7;16;12;385;346;89,9;22;1;0;0;20;10;1;11;15;5;0;0;0;87;20;9;69;0;0;0
Serie A;M;ITA;2021-2022;2021-12-18;18;Cagliari;03/05/02;0;0,4;"
		
			R_zvan Marin · 66&rsquor; 
		
	";4;1;Udinese;03/05/02;4;0,6;"
		
			 Jean-Victor Makengo · 4&rsquor;
		
			 Gerard Deulofeu · 45&rsquor;
		
			 Nahuel Molina · 50&rsquor;
		
			 Gerard Deulofeu · 69&rsquor;
		
	";2;0;https://fbref.com/en/matches/eb7370d9/Cagliari-Udinese-December-18-2021-Serie-A;Cagliari;Home;965;0;0;0;0;5;2;4;1;628;130;14;16;8;0,4;0,4;0,3;6;0;436;544;80,1;28;401;36;11;17;436;544;80,1;9370;2114;145;159;91,2;189;226;83,6;97;140;69,3;0;0,3;4;30;2;1;28;544;495;49;16;0;58;28;14;4;0;2;0;394;56;94;153;335;16;21;9;436;0;13;9;17;14;9;6;6;2;6;18;33,3;12;130;45;34,6;34;66;30;8;2;0;6;16;30;14;0;628;42;193;371;117;12;580;11;17;64,7;12;1;401;2125;1120;36;7;1;10;8;513;436;85;28;4;1;1;12;15;0;14;16;9;0;0;0;71;16;13;55,2;1;1;1
Serie A;M;ITA;2021-2022;2021-12-18;18;Cagliari;03/05/02;0;0,4;"
		
			R_zvan Marin · 66&rsquor; 
		
	";4;1;Udinese;03/05/02;4;0,6;"
		
			 Jean-Victor Makengo · 4&rsquor;
		
			 Gerard Deulofeu · 45&rsquor;
		
			 Nahuel Molina · 50&rsquor;
		
			 Gerard Deulofeu · 69&rsquor;
		
	";2;0;https://fbref.com/en/matches/eb7370d9/Cagliari-Udinese-December-18-2021-Serie-A;Udinese;Away;990;4;2;0;0;10;5;2;0;542;107;13;9;19;0,6;0,6;0,5;15;5;355;448;79,2;27;339;31;8;18;355;448;79,2;7102;2305;137;164;83,5;157;183;85,8;59;96;61,5;2;0,5;6;16;6;0;27;448;409;39;11;0;58;8;3;2;0;1;0;308;39;101;154;235;18;21;7;355;2;7;16;6;13;11;4;8;1;5;17;29,4;12;107;38;35,5;39;53;15;19;2;0;17;9;22;7;0;542;58;206;291;87;14;502;8;18;44,4;12;0;339;1837;1096;31;12;0;16;8;430;355;82,6;27;2;0;0;15;13;2;3;9;11;0;0;0;84;13;16;44,8;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Fiorentina;04/03/03;2;3,2;"
		
			Du_an Vlahovi_ · 51&rsquor; 
		
			Lucas Torreira · 61&rsquor; 
		
			Cristiano Biraghi · 68&rsquor; 
		
	";3;1;Sassuolo;4-2-3-1;2;1,1;"
		
			 Gianluca Scamacca · 32&rsquor;
		
			 Davide Frattesi · 37&rsquor;
		
	";5;0;https://fbref.com/en/matches/d5838c4d/Fiorentina-Sassuolo-December-19-2021-Serie-A;Fiorentina;Home;967;2;1;0;0;23;8;3;1;677;140;16;16;13;3,5;3,5;1,5;40;3;472;561;84,1;34;472;43;14;25;472;561;84,1;9733;2817;154;163;94,5;236;263;89,7;75;113;66,4;1;1,5;15;22;12;5;34;561;513;48;13;3;58;24;15;9;1;6;1;390;82;89;195;310;22;21;5;472;2;6;13;17;16;12;9;5;2;9;20;45;11;140;43;30,7;37;56;47;13;3;0;10;16;32;5;0;677;62;241;308;182;42;629;14;25;56;14;1;472;2439;1377;43;13;5;12;9;543;472;86,9;34;3;1;1;7;18;2;15;16;12;0;0;0;83;11;8;57,9;1;1;0
Serie A;M;ITA;2021-2022;2021-12-19;18;Fiorentina;04/03/03;2;3,2;"
		
			Du_an Vlahovi_ · 51&rsquor; 
		
			Lucas Torreira · 61&rsquor; 
		
			Cristiano Biraghi · 68&rsquor; 
		
	";3;1;Sassuolo;4-2-3-1;2;1,1;"
		
			 Gianluca Scamacca · 32&rsquor;
		
			 Davide Frattesi · 37&rsquor;
		
	";5;0;https://fbref.com/en/matches/d5838c4d/Fiorentina-Sassuolo-December-19-2021-Serie-A;Sassuolo;Away;990;2;2;0;0;8;4;5;0;545;139;20;16;23;1,1;1,1;1;13;4;343;425;80,7;27;345;34;7;20;343;425;80,7;6027;2273;166;176;94,3;135;152;88,8;36;77;46,8;2;1;7;20;7;0;27;425;381;44;9;1;49;10;4;3;1;2;0;288;61;76;136;246;6;16;13;343;0;6;13;10;20;13;15;2;3;11;25;44;14;139;42;30,2;54;55;30;23;6;0;17;16;36;18;0;545;96;230;236;114;16;502;7;20;35;11;1;345;1772;1012;34;15;2;13;7;404;343;84,9;27;5;0;0;18;7;1;4;16;13;0;0;0;62;8;11;42,1;0;1;0
Serie A;M;ITA;2021-2022;2021-12-19;18;Spezia;03/05/02;1;0,6;"
		
			Riccardo Marchizza (OG) · 50&rsquor; 
		
	";3;0;Empoli;4-4-2_;1;1,8;"
		
			 Dimitris Nikolaou (OG) · 71&rsquor;
		
	";2;0;https://fbref.com/en/matches/dd2c9a9e/Spezia-Empoli-December-19-2021-Serie-A;Spezia;Home;990;0;0;0;0;9;2;3;0;432;152;19;22;17;0,6;0,6;0,6;15;0;220;298;73,8;15;231;20;7;13;220;298;73,8;4887;2215;73;89;82;95;113;84,1;44;84;52,4;0;0,6;8;10;4;2;15;298;258;40;13;1;49;12;5;3;2;1;0;166;50;82;117;140;10;11;8;220;2;8;8;3;19;11;12;6;1;5;8;62,5;3;152;38;25;62;68;22;17;6;0;11;22;41;22;0;432;79;209;175;78;16;392;7;13;53,8;7;2;231;1266;679;20;10;3;15;17;248;220;88,7;15;3;0;0;24;11;2;5;22;11;0;0;1;68;16;15;51,6;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Spezia;03/05/02;1;0,6;"
		
			Riccardo Marchizza (OG) · 50&rsquor; 
		
	";3;0;Empoli;4-4-2_;1;1,8;"
		
			 Dimitris Nikolaou (OG) · 71&rsquor;
		
	";2;0;https://fbref.com/en/matches/dd2c9a9e/Spezia-Empoli-December-19-2021-Serie-A;Empoli;Away;990;0;0;0;0;22;7;2;0;695;123;23;12;6;1,8;1,8;1,4;38;0;490;590;83,1;49;489;59;3;8;490;590;83,1;9546;3290;179;209;85,6;239;267;89,5;65;99;65,7;0;1,4;18;27;14;5;49;590;538;52;21;0;86;12;19;5;0;4;0;433;53;104;179;350;21;21;7;490;4;5;22;11;23;19;9;9;5;6;13;46,2;7;123;57;46,3;28;52;43;6;3;0;3;12;35;8;0;695;47;179;355;217;33;642;3;8;37,5;3;1;489;2594;1441;59;18;2;8;14;508;490;96,5;49;2;0;0;12;22;4;19;12;19;0;0;1;88;15;16;48,4;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Torino;03/04/03;1;0,8;"
		
			Tommaso Pobega · 26&rsquor; 
		
	";1;0;Hellas Verona;03/04/03;0;0,4;"
		
			 Giangiacomo Magnani · 25&rsquor;
		
	";2;1;https://fbref.com/en/matches/94913299/Torino-Hellas-Verona-December-19-2021-Serie-A;Torino;Home;990;1;0;0;0;8;1;1;0;714;127;11;12;9;0,8;0,8;0,2;11;1;506;621;81,5;33;501;71;7;10;506;621;81,5;9190;2842;223;248;89,9;221;252;87,7;56;102;54,9;0;0,2;4;43;8;3;33;621;573;48;10;0;94;9;17;5;4;0;0;427;65;129;160;383;23;24;7;506;2;8;6;11;11;9;7;3;1;3;10;30;7;127;61;48;42;51;34;9;2;0;7;12;23;17;0;714;50;171;369;231;18;665;7;10;70;7;0;501;2799;1531;71;25;2;20;8;556;506;91;33;1;0;0;15;7;2;17;12;9;0;0;0;96;28;28;50;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Torino;03/04/03;1;0,8;"
		
			Tommaso Pobega · 26&rsquor; 
		
	";1;0;Hellas Verona;03/04/03;0;0,4;"
		
			 Giangiacomo Magnani · 25&rsquor;
		
	";2;1;https://fbref.com/en/matches/94913299/Torino-Hellas-Verona-December-19-2021-Serie-A;Hellas Verona;Away;924;0;0;0;0;8;2;2;1;423;141;11;6;14;0,4;0,4;0,2;8;0;205;323;63,5;12;204;13;5;10;205;323;63,5;3833;1719;103;128;80,5;73;99;73,7;28;88;31,8;0;0,2;4;12;3;1;12;323;277;46;17;0;66;4;5;3;1;2;0;134;63;126;74;185;19;18;4;205;4;14;12;7;11;10;6;5;0;3;10;30;7;141;51;36,2;58;56;27;14;3;0;11;6;17;22;0;423;55;173;165;106;18;379;5;10;50;7;0;204;1187;516;13;8;2;9;8;240;205;85,4;12;2;1;0;6;15;4;5;6;10;0;0;0;98;28;28;50;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Sampdoria;4-4-2_;1;1,4;"
		
			Manolo Gabbiadini · 1&rsquor; 
		
	";2;0;Venezia;04/03/03;1;1,4;"
		
			 Thomas Henry · 87&rsquor;
		
	";1;0;https://fbref.com/en/matches/3c52cd53/Sampdoria-Venezia-December-19-2021-Serie-A;Sampdoria;Home;990;1;1;0;0;18;7;2;0;563;113;7;28;15;1,4;1,4;1;32;2;324;440;73,6;35;324;39;7;12;324;440;73,6;6305;2549;133;159;83,6;140;172;81,4;46;91;50,5;1;1;13;17;8;3;35;440;385;55;17;0;68;8;12;4;2;0;0;243;75;122;131;237;20;20;4;324;1;9;19;13;7;6;3;4;0;2;20;10;18;113;35;31;29;51;33;15;2;0;13;28;35;26;0;563;64;172;262;158;24;509;7;12;58,3;8;1;324;1526;747;39;18;3;10;10;400;324;81;35;2;0;0;10;20;1;12;28;6;0;0;0;91;39;19;67,2;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Sampdoria;4-4-2_;1;1,4;"
		
			Manolo Gabbiadini · 1&rsquor; 
		
	";2;0;Venezia;04/03/03;1;1,4;"
		
			 Thomas Henry · 87&rsquor;
		
	";1;0;https://fbref.com/en/matches/3c52cd53/Sampdoria-Venezia-December-19-2021-Serie-A;Venezia;Away;990;1;0;0;0;12;1;1;0;570;149;14;20;16;1,4;1,4;1,2;20;0;339;448;75,7;24;372;52;17;21;339;448;75,7;6808;2155;124;148;83,8;145;170;85,3;61;110;55,5;0;1,2;9;24;7;2;24;448;405;43;8;0;35;15;23;3;2;1;0;290;50;108;112;278;23;20;7;339;1;8;26;12;14;10;8;5;1;4;12;33,3;8;149;49;32,9;48;67;34;16;4;0;12;20;34;31;0;570;82;239;232;144;22;527;17;21;81;18;0;372;2342;1344;52;15;6;13;5;427;339;79,4;24;1;0;0;20;10;2;23;20;10;0;0;0;83;19;39;32,8;1;1;1
Serie A;M;ITA;2021-2022;2021-12-19;18;Milan;4-2-3-1;0;0,5;"
		
	";0;0;Napoli;4-2-3-1;1;0,9;"
		
			 Elif Elmas · 5&rsquor;
		
	";2;0;https://fbref.com/en/matches/e3029ebd/Milan-Napoli-December-19-2021-Serie-A;Milan;Home;990;0;0;0;0;12;2;0;0;633;170;19;24;22;0,5;0,5;0,4;19;0;400;518;77,2;43;404;51;10;16;400;518;77,2;7954;2835;142;167;85;192;227;84,6;57;103;55,3;0;0,4;9;31;8;2;43;518;476;42;18;0;89;12;16;5;3;2;0;304;79;135;177;260;34;14;7;400;5;7;9;7;19;14;9;10;0;4;14;28,6;10;170;47;27,6;36;94;40;22;7;0;15;24;43;7;0;633;49;174;312;189;23;594;10;16;62,5;10;1;404;2128;1178;51;20;4;15;8;479;400;83,5;43;0;0;0;16;20;5;16;24;14;0;0;0;104;29;19;60,4;0;0;0
